,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AHTGS,AATGS,AHTGC,AATGC,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,MW,DiffLP,HTGD,ATGD,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,DiffFormPts
110,4/11/2000,Coventry,Man United,1.0,2.0,A,11.0,31.0,22.0,8.0,0.9166666666666666,2.0,L,L,W,W,W,W,14.0,1.0,12.0,13.0,-0.9166666666666666,1.9166666666666667,LLW,WWW,3,9,-0.5
111,4/11/2000,Leeds,Liverpool,4.0,3.0,H,19.0,20.0,17.0,14.0,1.5,1.75,W,D,L,W,W,W,3.0,4.0,12.0,-1.0,0.16666666666666666,0.5,WDL,WWW,4,9,-0.4166666666666667
112,4/11/2000,Man City,Leicester,0.0,1.0,A,14.0,9.0,19.0,7.0,1.1666666666666667,1.5833333333333333,L,W,W,W,L,L,18.0,8.0,12.0,10.0,-0.4166666666666667,0.16666666666666666,LWW,WLL,6,3,0.25
113,4/11/2000,Middlesbrough,Arsenal,0.0,1.0,A,16.0,22.0,18.0,10.0,0.8333333333333334,2.0,L,L,L,W,W,W,12.0,2.0,12.0,10.0,-0.16666666666666666,1.0,LLL,WWW,0,9,-0.75
114,4/11/2000,Newcastle,Ipswich,2.0,1.0,H,11.0,16.0,10.0,12.0,1.3333333333333333,1.5,L,L,W,W,W,D,11.0,18.0,12.0,-7.0,0.08333333333333333,0.3333333333333333,LLW,WWD,3,7,-0.3333333333333333
115,4/11/2000,Southampton,Chelsea,3.0,2.0,H,12.0,22.0,20.0,14.0,0.8333333333333334,1.3333333333333333,L,L,D,W,W,L,15.0,5.0,12.0,10.0,-0.6666666666666666,0.6666666666666666,LLD,WWL,1,6,-0.4166666666666667
116,4/11/2000,Tottenham,Sunderland,2.0,1.0,H,15.0,9.0,17.0,11.0,1.1666666666666667,1.3333333333333333,L,W,L,W,D,W,10.0,7.0,12.0,3.0,-0.16666666666666666,-0.16666666666666666,LWL,WDW,3,7,-0.3333333333333333
117,5/11/2000,Everton,Aston Villa,0.0,1.0,A,14.0,14.0,19.0,9.0,1.0,1.5833333333333333,L,W,D,W,W,D,13.0,6.0,12.0,7.0,-0.4166666666666667,0.4166666666666667,LWD,WWD,4,7,-0.25
118,6/11/2000,Derby,West Ham,0.0,0.0,D,16.0,13.0,28.0,14.0,0.4166666666666667,0.9166666666666666,L,L,L,W,L,D,16.0,9.0,12.0,7.0,-1.0,-0.08333333333333333,LLL,WLD,0,4,-0.3333333333333333
119,11/11/2000,Arsenal,Derby,0.0,0.0,D,22.0,16.0,10.0,28.0,2.0,0.4166666666666667,W,W,W,L,L,L,2.0,16.0,12.0,-14.0,1.0,-1.0,WWW,LLL,9,0,0.75
120,11/11/2000,Aston Villa,Tottenham,2.0,0.0,H,16.0,17.0,9.0,18.0,1.6923076923076923,1.3076923076923077,W,W,W,W,L,W,6.0,10.0,13.0,-4.0,0.5384615384615384,-0.07692307692307693,WWW,WLW,9,6,0.23076923076923078
121,11/11/2000,Bradford,Everton,0.0,1.0,A,5.0,14.0,19.0,20.0,0.5384615384615384,0.9230769230769231,L,D,L,L,L,W,17.0,13.0,13.0,4.0,-1.0769230769230769,-0.46153846153846156,LDL,LLW,1,3,-0.15384615384615385
122,11/11/2000,Ipswich,Charlton,2.0,0.0,H,17.0,19.0,14.0,18.0,1.3846153846153846,1.3846153846153846,L,W,W,W,L,W,18.0,18.0,13.0,0.0,0.23076923076923078,0.07692307692307693,LWW,WLW,6,6,0.0
123,11/11/2000,Leicester,Newcastle,1.0,1.0,D,10.0,13.0,7.0,11.0,1.6923076923076923,1.4615384615384615,W,W,L,W,L,L,8.0,11.0,13.0,-3.0,0.23076923076923078,0.15384615384615385,WWL,WLL,6,3,0.23076923076923078
124,11/11/2000,Man United,Middlesbrough,2.0,1.0,H,33.0,16.0,9.0,19.0,2.076923076923077,0.7692307692307693,W,W,W,L,L,L,1.0,12.0,13.0,-11.0,1.8461538461538463,-0.23076923076923078,WWW,LLL,9,0,0.6923076923076923
125,11/11/2000,Sunderland,Southampton,2.0,2.0,D,10.0,15.0,13.0,22.0,1.2307692307692308,1.0,L,W,D,W,L,L,7.0,15.0,13.0,-8.0,-0.23076923076923078,-0.5384615384615384,LWD,WLL,4,3,0.07692307692307693
126,11/11/2000,West Ham,Man City,4.0,1.0,H,13.0,14.0,14.0,20.0,0.9230769230769231,1.0769230769230769,D,W,L,L,L,W,9.0,18.0,13.0,-9.0,-0.07692307692307693,-0.46153846153846156,DWL,LLW,4,3,0.07692307692307693
127,12/11/2000,Chelsea,Leeds,1.0,1.0,D,24.0,20.0,17.0,18.0,1.2307692307692308,1.4615384615384615,L,W,W,D,W,D,5.0,3.0,13.0,2.0,0.5384615384615384,0.15384615384615385,LWW,DWD,6,5,0.07692307692307693
128,12/11/2000,Liverpool,Coventry,4.0,1.0,H,23.0,12.0,18.0,24.0,1.6153846153846154,0.8461538461538461,L,W,W,L,L,L,4.0,14.0,13.0,-10.0,0.38461538461538464,-0.9230769230769231,LWW,LLL,6,0,0.46153846153846156
129,18/11/2000,Charlton,Chelsea,2.0,0.0,H,19.0,24.0,18.0,17.0,1.3846153846153846,1.2307692307692308,W,L,W,L,W,W,18.0,5.0,13.0,13.0,0.07692307692307693,0.5384615384615384,WLW,LWW,6,6,0.0
130,18/11/2000,Derby,Bradford,2.0,0.0,H,16.0,5.0,28.0,20.0,0.5,0.5,D,D,L,L,L,D,16.0,17.0,14.0,-1.0,-0.8571428571428571,-1.0714285714285714,DDL,LLD,2,1,0.07142857142857142
131,18/11/2000,Everton,Arsenal,2.0,0.0,H,15.0,23.0,20.0,10.0,1.0714285714285714,2.0,W,L,L,D,W,W,13.0,2.0,14.0,11.0,-0.35714285714285715,0.9285714285714286,WLL,DWW,3,7,-0.2857142857142857
132,18/11/2000,Leeds,West Ham,0.0,1.0,A,20.0,17.0,19.0,15.0,1.3571428571428572,1.0714285714285714,L,D,W,W,D,W,3.0,9.0,14.0,-6.0,0.07142857142857142,0.14285714285714285,LDW,WDW,4,7,-0.21428571428571427
133,18/11/2000,Man City,Man United,0.0,1.0,A,15.0,35.0,24.0,10.0,1.0,2.142857142857143,L,L,L,W,W,W,18.0,1.0,14.0,17.0,-0.6428571428571429,1.7857142857142858,LLL,WWW,0,9,-0.6428571428571429
134,18/11/2000,Middlesbrough,Leicester,0.0,3.0,A,17.0,11.0,21.0,8.0,0.7142857142857143,1.6428571428571428,L,L,L,D,W,W,12.0,8.0,14.0,4.0,-0.2857142857142857,0.21428571428571427,LLL,DWW,0,7,-0.5
135,18/11/2000,Newcastle,Sunderland,1.0,2.0,A,14.0,12.0,12.0,15.0,1.4285714285714286,1.2142857142857142,D,W,L,D,L,W,11.0,7.0,14.0,4.0,0.14285714285714285,-0.21428571428571427,DWL,DLW,4,4,0.0
136,18/11/2000,Southampton,Aston Villa,2.0,0.0,H,17.0,16.0,24.0,11.0,1.0,1.5714285714285714,D,W,L,L,W,W,15.0,6.0,14.0,9.0,-0.5,0.35714285714285715,DWL,LWW,4,6,-0.14285714285714285
137,19/11/2000,Tottenham,Liverpool,2.0,1.0,H,17.0,27.0,20.0,19.0,1.2142857142857142,1.7142857142857142,L,W,L,W,L,W,10.0,4.0,14.0,6.0,-0.21428571428571427,0.5714285714285714,LWL,WLW,3,6,-0.21428571428571427
138,20/11/2000,Coventry,Ipswich,0.0,1.0,A,13.0,19.0,28.0,14.0,0.7857142857142857,1.5,L,L,L,W,L,W,14.0,18.0,14.0,-4.0,-1.0714285714285714,0.35714285714285715,LLL,WLW,0,6,-0.42857142857142855
139,25/11/2000,Charlton,Sunderland,0.0,1.0,A,19.0,12.0,20.0,15.0,1.2857142857142858,1.2142857142857142,L,W,L,D,L,W,18.0,7.0,14.0,11.0,-0.07142857142857142,-0.21428571428571427,LWL,DLW,3,4,-0.07142857142857142
140,25/11/2000,Coventry,Aston Villa,1.0,1.0,D,13.0,17.0,29.0,12.0,0.7333333333333333,1.5333333333333334,L,L,L,D,L,W,14.0,6.0,15.0,8.0,-1.0666666666666667,0.3333333333333333,LLL,DLW,0,4,-0.26666666666666666
141,25/11/2000,Derby,Man United,0.0,3.0,A,18.0,36.0,28.0,10.0,0.6666666666666666,2.2,W,D,D,W,W,W,16.0,1.0,15.0,15.0,-0.6666666666666666,1.7333333333333334,WDD,WWW,5,9,-0.26666666666666666
142,25/11/2000,Everton,Chelsea,2.0,1.0,H,17.0,25.0,20.0,20.0,1.2,1.1333333333333333,W,W,L,L,D,L,13.0,5.0,15.0,8.0,-0.2,0.3333333333333333,WWL,LDL,6,1,0.3333333333333333
143,25/11/2000,Man City,Ipswich,2.0,3.0,A,15.0,20.0,25.0,14.0,0.9333333333333333,1.6,L,L,L,W,W,L,18.0,18.0,15.0,0.0,-0.6666666666666666,0.4,LLL,WWL,0,6,-0.4
144,25/11/2000,Middlesbrough,Bradford,2.0,2.0,D,17.0,5.0,24.0,22.0,0.6666666666666666,0.4666666666666667,L,L,L,L,L,L,12.0,17.0,15.0,-5.0,-0.4666666666666667,-1.1333333333333333,LLL,LLL,0,0,0.0
145,25/11/2000,Southampton,West Ham,2.0,3.0,A,19.0,18.0,24.0,15.0,1.1333333333333333,1.2,W,D,W,W,W,D,15.0,9.0,15.0,6.0,-0.3333333333333333,0.2,WDW,WWD,7,7,0.0
146,25/11/2000,Tottenham,Leicester,3.0,0.0,H,19.0,14.0,21.0,8.0,1.3333333333333333,1.7333333333333334,W,L,W,W,D,W,10.0,8.0,15.0,2.0,-0.13333333333333333,0.4,WLW,WDW,6,7,-0.06666666666666667
147,26/11/2000,Leeds,Arsenal,1.0,0.0,H,21.0,23.0,19.0,12.0,1.4666666666666666,1.8666666666666667,W,L,D,L,D,W,3.0,2.0,15.0,1.0,0.13333333333333333,0.7333333333333333,WLD,LDW,4,4,0.0
148,26/11/2000,Newcastle,Liverpool,2.0,1.0,H,15.0,28.0,14.0,21.0,1.3333333333333333,1.6,L,D,W,L,W,L,11.0,4.0,15.0,7.0,0.06666666666666667,0.4666666666666667,LDW,LWL,4,3,0.06666666666666667
149,2/12/2000,Arsenal,Southampton,1.0,0.0,H,23.0,19.0,12.0,24.0,1.8666666666666667,1.1333333333333333,L,D,W,W,D,W,2.0,15.0,15.0,-13.0,0.7333333333333333,-0.3333333333333333,LDW,WDW,4,7,-0.2
150,2/12/2000,Aston Villa,Newcastle,1.0,1.0,D,18.0,17.0,13.0,15.0,1.5,1.4375,D,D,L,W,L,D,6.0,11.0,16.0,-5.0,0.3125,0.125,DDL,WLD,2,4,-0.125
151,2/12/2000,Bradford,Coventry,2.0,1.0,H,7.0,14.0,24.0,30.0,0.5,0.75,D,L,L,D,L,L,17.0,14.0,16.0,3.0,-1.0625,-1.0,DLL,DLL,1,1,0.0
152,2/12/2000,Ipswich,Derby,0.0,1.0,A,23.0,18.0,16.0,31.0,1.6875,0.625,W,W,W,L,W,D,18.0,16.0,16.0,2.0,0.4375,-0.8125,WWW,LWD,9,4,0.3125
153,2/12/2000,Leicester,Leeds,3.0,1.0,H,14.0,22.0,11.0,22.0,1.625,1.375,L,W,D,L,W,L,8.0,3.0,16.0,5.0,0.1875,0.0,LWD,LWL,4,3,0.0625
154,2/12/2000,Liverpool,Charlton,3.0,0.0,H,29.0,21.0,23.0,21.0,1.5,1.3125,L,L,W,L,W,L,4.0,18.0,16.0,-14.0,0.375,0.0,LLW,LWL,3,3,0.0
155,2/12/2000,Man United,Tottenham,2.0,0.0,H,39.0,22.0,10.0,21.0,2.25,1.4375,W,W,W,W,W,L,1.0,10.0,16.0,-9.0,1.8125,0.0625,WWW,WWL,9,6,0.1875
156,2/12/2000,West Ham,Middlesbrough,1.0,0.0,H,21.0,19.0,17.0,26.0,1.3125,0.6875,W,W,W,D,L,L,9.0,12.0,16.0,-3.0,0.25,-0.4375,WWW,DLL,9,1,0.5
157,3/12/2000,Chelsea,Man City,2.0,1.0,H,26.0,17.0,22.0,28.0,1.0625,0.875,L,L,D,L,L,L,5.0,18.0,16.0,-13.0,0.25,-0.6875,LLD,LLL,1,0,0.0625
158,4/12/2000,Sunderland,Everton,2.0,0.0,H,15.0,19.0,16.0,21.0,1.4375,1.3125,W,W,D,W,W,W,7.0,13.0,16.0,-6.0,-0.0625,-0.125,WWD,WWW,7,9,-0.125
159,9/12/2000,Arsenal,Newcastle,5.0,0.0,H,23.0,17.0,13.0,15.0,1.75,1.4375,L,L,D,W,L,D,2.0,11.0,16.0,-9.0,0.625,0.125,LLD,WLD,1,4,-0.1875
160,9/12/2000,Bradford,Tottenham,3.0,3.0,D,9.0,22.0,25.0,23.0,0.6470588235294118,1.3529411764705883,W,D,L,L,W,W,17.0,10.0,17.0,7.0,-0.9411764705882353,-0.058823529411764705,WDL,LWW,4,6,-0.11764705882352941
161,9/12/2000,Charlton,Man United,3.0,3.0,D,21.0,41.0,24.0,10.0,1.2352941176470589,2.2941176470588234,L,L,W,W,W,W,18.0,1.0,17.0,17.0,-0.17647058823529413,1.8235294117647058,LLW,WWW,3,9,-0.35294117647058826
162,9/12/2000,Chelsea,Derby,4.0,1.0,H,28.0,19.0,23.0,31.0,1.1764705882352942,0.7647058823529411,W,L,L,W,L,W,5.0,16.0,17.0,-11.0,0.29411764705882354,-0.7058823529411765,WLL,WLW,3,6,-0.17647058823529413
163,9/12/2000,Man City,Everton,5.0,0.0,H,18.0,19.0,30.0,23.0,0.8235294117647058,1.2352941176470589,L,L,L,L,W,W,18.0,13.0,17.0,5.0,-0.7058823529411765,-0.23529411764705882,LLL,LWW,0,6,-0.35294117647058826
164,9/12/2000,Southampton,Leeds,1.0,0.0,H,21.0,22.0,28.0,23.0,1.0,1.2941176470588236,L,L,W,L,L,W,15.0,3.0,17.0,12.0,-0.4117647058823529,-0.058823529411764705,LLW,LLW,3,3,0.0
165,9/12/2000,Sunderland,Middlesbrough,1.0,0.0,H,17.0,19.0,16.0,27.0,1.5294117647058822,0.6470588235294118,W,W,W,L,D,L,7.0,12.0,17.0,-5.0,0.058823529411764705,-0.47058823529411764,WWW,LDL,9,1,0.47058823529411764
166,9/12/2000,West Ham,Aston Villa,1.0,1.0,D,22.0,19.0,17.0,14.0,1.411764705882353,1.4705882352941178,W,W,W,D,D,D,9.0,6.0,17.0,3.0,0.29411764705882354,0.29411764705882354,WWW,DDD,9,3,0.35294117647058826
167,10/12/2000,Coventry,Leicester,1.0,0.0,H,15.0,17.0,32.0,12.0,0.7058823529411765,1.7058823529411764,L,D,L,W,L,W,14.0,8.0,17.0,6.0,-1.0,0.29411764705882354,LDL,WLW,1,6,-0.29411764705882354
168,10/12/2000,Liverpool,Ipswich,0.0,1.0,A,32.0,23.0,23.0,17.0,1.588235294117647,1.588235294117647,W,L,L,L,W,W,4.0,18.0,17.0,-14.0,0.5294117647058824,0.35294117647058826,WLL,LWW,3,6,-0.17647058823529413
169,16/12/2000,Aston Villa,Man City,2.0,2.0,D,19.0,18.0,14.0,30.0,1.4705882352941178,0.8235294117647058,D,D,D,L,L,L,6.0,18.0,17.0,-12.0,0.29411764705882354,-0.7058823529411765,DDD,LLL,3,0,0.17647058823529413
170,16/12/2000,Derby,Coventry,1.0,0.0,H,20.0,16.0,35.0,32.0,0.7222222222222222,0.8333333333333334,L,W,L,W,L,D,16.0,14.0,18.0,2.0,-0.8333333333333334,-0.8888888888888888,LWL,WLD,3,4,-0.05555555555555555
171,16/12/2000,Everton,West Ham,1.0,1.0,D,19.0,23.0,28.0,18.0,1.1666666666666667,1.3888888888888888,L,L,W,D,W,W,13.0,9.0,18.0,4.0,-0.5,0.2777777777777778,LLW,DWW,3,7,-0.2222222222222222
172,16/12/2000,Ipswich,Southampton,3.0,1.0,H,24.0,22.0,17.0,28.0,1.6666666666666667,1.1111111111111112,W,L,W,W,L,L,18.0,15.0,18.0,3.0,0.3888888888888889,-0.3333333333333333,WLW,WLL,6,3,0.16666666666666666
173,16/12/2000,Leeds,Sunderland,2.0,0.0,H,24.0,18.0,23.0,16.0,1.3888888888888888,1.6111111111111112,W,L,L,W,W,W,3.0,7.0,18.0,-4.0,0.05555555555555555,0.1111111111111111,WLL,WWW,3,9,-0.3333333333333333
174,16/12/2000,Leicester,Charlton,3.0,1.0,H,17.0,24.0,13.0,27.0,1.6111111111111112,1.2222222222222223,L,W,L,D,L,L,8.0,18.0,18.0,-10.0,0.2222222222222222,-0.16666666666666666,LWL,DLL,3,1,0.1111111111111111
175,16/12/2000,Middlesbrough,Chelsea,1.0,0.0,H,19.0,32.0,28.0,24.0,0.6111111111111112,1.2777777777777777,L,L,D,W,W,L,12.0,5.0,18.0,7.0,-0.5,0.4444444444444444,LLD,WWL,1,6,-0.2777777777777778
176,16/12/2000,Newcastle,Bradford,2.0,1.0,H,18.0,12.0,21.0,28.0,1.3333333333333333,0.6666666666666666,L,D,W,D,W,D,11.0,17.0,18.0,-6.0,-0.16666666666666666,-0.8888888888888888,LDW,DWD,4,5,-0.05555555555555555
177,17/12/2000,Man United,Liverpool,0.0,1.0,A,44.0,32.0,13.0,24.0,2.2222222222222223,1.5,D,W,W,L,W,L,1.0,4.0,18.0,-3.0,1.7222222222222223,0.4444444444444444,DWW,LWL,7,3,0.2222222222222222
178,18/12/2000,Tottenham,Arsenal,1.0,1.0,D,25.0,29.0,26.0,13.0,1.3333333333333333,1.8888888888888888,D,L,W,W,W,L,10.0,2.0,18.0,8.0,-0.05555555555555555,0.8888888888888888,DLW,WWL,4,6,-0.1111111111111111
179,22/12/2000,Coventry,Southampton,1.0,1.0,D,16.0,22.0,32.0,28.0,0.8333333333333334,1.1111111111111112,W,L,D,W,L,L,14.0,15.0,18.0,-1.0,-0.8888888888888888,-0.3333333333333333,WLD,WLL,4,3,0.05555555555555555
180,23/12/2000,Charlton,Everton,1.0,0.0,H,25.0,20.0,30.0,29.0,1.1578947368421053,1.1578947368421053,L,D,L,D,L,L,18.0,13.0,19.0,5.0,-0.2631578947368421,-0.47368421052631576,LDL,DLL,1,1,0.0
181,23/12/2000,Chelsea,Bradford,3.0,0.0,H,32.0,13.0,25.0,30.0,1.2105263157894737,0.631578947368421,L,W,W,L,D,W,5.0,17.0,19.0,-12.0,0.3684210526315789,-0.8947368421052632,LWW,LDW,6,4,0.10526315789473684
182,23/12/2000,Derby,Newcastle,2.0,0.0,H,21.0,20.0,35.0,22.0,0.8421052631578947,1.4210526315789473,W,L,W,W,L,D,16.0,11.0,19.0,5.0,-0.7368421052631579,-0.10526315789473684,WLW,WLD,6,4,0.10526315789473684
183,23/12/2000,Leeds,Aston Villa,1.0,2.0,A,25.0,23.0,25.0,17.0,1.3157894736842106,1.5263157894736843,L,W,L,W,D,D,3.0,6.0,19.0,-3.0,0.0,0.3157894736842105,LWL,WDD,3,5,-0.10526315789473684
184,23/12/2000,Leicester,West Ham,2.0,1.0,H,20.0,24.0,14.0,19.0,1.6842105263157894,1.368421052631579,W,L,W,D,D,W,8.0,9.0,19.0,-1.0,0.3157894736842105,0.2631578947368421,WLW,DDW,6,5,0.05263157894736842
185,23/12/2000,Liverpool,Arsenal,4.0,0.0,H,33.0,30.0,24.0,14.0,1.5789473684210527,1.8421052631578947,W,L,W,D,W,W,4.0,2.0,19.0,2.0,0.47368421052631576,0.8421052631578947,WLW,DWW,6,7,-0.05263157894736842
186,23/12/2000,Man United,Ipswich,2.0,0.0,H,44.0,27.0,14.0,18.0,2.1052631578947367,1.736842105263158,L,D,W,W,W,L,1.0,18.0,19.0,-17.0,1.5789473684210527,0.47368421052631576,LDW,WWL,4,6,-0.10526315789473684
187,23/12/2000,Sunderland,Man City,1.0,0.0,H,18.0,25.0,18.0,32.0,1.5263157894736843,0.9473684210526315,L,W,W,D,W,L,7.0,18.0,19.0,-11.0,0.0,-0.3684210526315789,LWW,DWL,6,4,0.10526315789473684
188,23/12/2000,Tottenham,Middlesbrough,0.0,0.0,D,26.0,20.0,27.0,28.0,1.3157894736842106,0.7368421052631579,D,D,L,W,L,L,10.0,12.0,19.0,-2.0,-0.05263157894736842,-0.42105263157894735,DDL,WLL,2,3,-0.05263157894736842
189,26/12/2000,Arsenal,Leicester,6.0,1.0,H,30.0,20.0,14.0,14.0,1.8421052631578947,1.6842105263157894,D,W,W,W,L,W,2.0,8.0,19.0,-6.0,0.8421052631578947,0.3157894736842105,DWW,WLW,7,6,0.05263157894736842
190,26/12/2000,Aston Villa,Man United,0.0,1.0,A,23.0,46.0,18.0,14.0,1.45,2.15,L,W,D,W,L,D,6.0,1.0,20.0,5.0,0.25,1.6,LWD,WLD,4,4,0.0
191,26/12/2000,Bradford,Sunderland,1.0,4.0,A,13.0,19.0,33.0,18.0,0.6,1.6,L,L,D,W,L,W,17.0,7.0,20.0,10.0,-1.0,0.05,LLD,WLW,1,6,-0.25
192,26/12/2000,Everton,Coventry,1.0,2.0,A,20.0,17.0,30.0,34.0,1.1,0.8,L,D,L,D,L,W,13.0,14.0,20.0,-1.0,-0.5,-0.85,LDL,DLW,1,4,-0.15
193,26/12/2000,Ipswich,Chelsea,2.0,2.0,D,27.0,35.0,20.0,25.0,1.65,1.3,L,W,W,W,L,W,18.0,5.0,20.0,13.0,0.35,0.5,LWW,WLW,6,6,0.0
194,26/12/2000,Man City,Derby,0.0,0.0,D,25.0,23.0,33.0,35.0,0.9,0.95,L,D,W,W,W,L,18.0,16.0,20.0,2.0,-0.4,-0.6,LDW,WWL,4,6,-0.1
195,26/12/2000,Middlesbrough,Liverpool,1.0,0.0,H,20.0,37.0,28.0,24.0,0.75,1.65,D,W,L,W,W,L,12.0,4.0,20.0,8.0,-0.4,0.65,DWL,WWL,4,6,-0.1
196,26/12/2000,Newcastle,Leeds,2.0,1.0,H,20.0,26.0,24.0,27.0,1.35,1.25,L,W,L,L,L,W,11.0,3.0,20.0,8.0,-0.2,-0.05,LWL,LLW,3,3,0.0
197,26/12/2000,West Ham,Charlton,5.0,0.0,H,25.0,26.0,21.0,30.0,1.3,1.25,L,D,D,W,L,D,9.0,18.0,20.0,-9.0,0.2,-0.2,LDD,WLD,2,4,-0.1
198,27/12/2000,Southampton,Tottenham,2.0,0.0,H,24.0,26.0,32.0,27.0,1.05,1.3,D,L,W,D,D,D,15.0,10.0,20.0,5.0,-0.4,-0.05,DLW,DDD,4,3,0.05
199,30/12/2000,Arsenal,Sunderland,2.0,2.0,D,30.0,19.0,18.0,18.0,1.75,1.6,L,D,W,W,L,W,2.0,7.0,20.0,-5.0,0.6,0.05,LDW,WLW,4,6,-0.1
200,30/12/2000,Ipswich,Tottenham,3.0,0.0,H,29.0,26.0,22.0,29.0,1.619047619047619,1.2380952380952381,D,L,W,L,D,D,18.0,10.0,21.0,8.0,0.3333333333333333,-0.14285714285714285,DLW,LDD,4,2,0.09523809523809523
201,30/12/2000,Man City,Charlton,1.0,4.0,A,25.0,26.0,33.0,35.0,0.9047619047619048,1.1904761904761905,D,L,D,L,W,L,18.0,18.0,21.0,0.0,-0.38095238095238093,-0.42857142857142855,DLD,LWL,2,3,-0.047619047619047616
202,30/12/2000,Middlesbrough,Coventry,1.0,1.0,D,21.0,19.0,28.0,35.0,0.8571428571428571,0.9047619047619048,W,D,W,W,D,L,12.0,14.0,21.0,-2.0,-0.3333333333333333,-0.7619047619047619,WDW,WDL,7,4,0.14285714285714285
203,30/12/2000,Newcastle,Man United,1.0,1.0,D,22.0,47.0,25.0,14.0,1.4285714285714286,2.1904761904761907,W,L,W,W,W,L,11.0,1.0,21.0,10.0,-0.14285714285714285,1.5714285714285714,WLW,WWL,6,6,0.0
204,30/12/2000,Southampton,Derby,1.0,0.0,H,26.0,23.0,32.0,35.0,1.1428571428571428,0.9523809523809523,W,D,L,D,W,W,15.0,16.0,21.0,-1.0,-0.2857142857142857,-0.5714285714285714,WDL,DWW,4,7,-0.14285714285714285
205,1/1/2001,Charlton,Arsenal,1.0,0.0,H,26.0,36.0,35.0,19.0,1.1904761904761905,1.8095238095238095,L,W,L,W,L,D,18.0,2.0,21.0,16.0,-0.42857142857142855,0.8095238095238095,LWL,WLD,3,4,-0.047619047619047616
206,1/1/2001,Chelsea,Aston Villa,1.0,0.0,H,37.0,23.0,27.0,19.0,1.2857142857142858,1.380952380952381,D,W,L,L,L,W,5.0,6.0,21.0,-1.0,0.47619047619047616,0.19047619047619047,DWL,LLW,4,3,0.047619047619047616
207,1/1/2001,Coventry,Man City,1.0,1.0,D,19.0,25.0,35.0,33.0,0.9047619047619048,0.9047619047619048,W,D,L,D,L,D,14.0,18.0,21.0,-4.0,-0.7619047619047619,-0.38095238095238093,WDL,DLD,4,2,0.09523809523809523
208,1/1/2001,Derby,Everton,1.0,0.0,H,23.0,21.0,35.0,32.0,0.9523809523809523,1.0476190476190477,D,W,W,L,L,D,16.0,13.0,21.0,3.0,-0.5714285714285714,-0.5238095238095238,DWW,LLD,7,1,0.2857142857142857
209,1/1/2001,Leeds,Middlesbrough,1.0,1.0,D,27.0,21.0,28.0,28.0,1.2380952380952381,0.8571428571428571,D,L,L,W,D,W,3.0,12.0,21.0,-9.0,-0.047619047619047616,-0.3333333333333333,DLL,WDW,1,7,-0.2857142857142857
210,1/1/2001,Leicester,Bradford,1.0,2.0,A,24.0,16.0,23.0,38.0,1.5909090909090908,0.6818181818181818,L,L,W,W,L,L,8.0,17.0,22.0,-9.0,0.045454545454545456,-1.0,LLW,WLL,3,3,0.0
211,1/1/2001,Liverpool,Southampton,2.0,1.0,H,39.0,27.0,26.0,32.0,1.6363636363636365,1.2272727272727273,W,L,W,W,W,D,4.0,15.0,22.0,-11.0,0.5909090909090909,-0.22727272727272727,WLW,WWD,6,7,-0.045454545454545456
212,1/1/2001,Man United,West Ham,3.0,1.0,H,48.0,31.0,15.0,24.0,2.1363636363636362,1.3181818181818181,D,W,W,L,W,L,1.0,9.0,22.0,-8.0,1.5,0.3181818181818182,DWW,LWL,7,3,0.18181818181818182
213,1/1/2001,Sunderland,Ipswich,4.0,1.0,H,25.0,32.0,21.0,22.0,1.6363636363636365,1.6818181818181819,D,W,W,W,D,L,7.0,18.0,22.0,-11.0,0.18181818181818182,0.45454545454545453,DWW,WDL,7,4,0.13636363636363635
214,2/1/2001,Tottenham,Newcastle,4.0,2.0,H,26.0,23.0,32.0,26.0,1.1818181818181819,1.4090909090909092,L,L,D,D,W,L,10.0,11.0,22.0,-1.0,-0.2727272727272727,-0.13636363636363635,LLD,DWL,1,4,-0.13636363636363635
215,13/1/2001,Arsenal,Chelsea,1.0,1.0,D,38.0,38.0,21.0,27.0,1.7727272727272727,1.3636363636363635,D,W,L,W,D,W,2.0,5.0,22.0,-3.0,0.7727272727272727,0.5,DWL,WDW,4,7,-0.13636363636363635
216,13/1/2001,Aston Villa,Liverpool,0.0,3.0,A,23.0,39.0,22.0,26.0,1.3181818181818181,1.6363636363636365,L,L,L,W,L,W,6.0,4.0,22.0,2.0,0.045454545454545456,0.5909090909090909,LLL,WLW,0,6,-0.2727272727272727
217,13/1/2001,Bradford,Man United,0.0,3.0,A,16.0,48.0,38.0,15.0,0.6818181818181818,2.1363636363636362,W,L,L,D,W,W,17.0,1.0,22.0,16.0,-1.0,1.5,WLL,DWW,3,7,-0.18181818181818182
218,13/1/2001,Everton,Tottenham,0.0,0.0,D,21.0,26.0,33.0,32.0,1.0,1.1818181818181819,L,L,L,L,L,D,13.0,10.0,22.0,3.0,-0.5454545454545454,-0.2727272727272727,LLL,LLD,0,1,-0.045454545454545456
219,13/1/2001,Man City,Leeds,0.0,4.0,A,26.0,31.0,37.0,28.0,0.8636363636363636,1.3181818181818181,L,D,L,W,D,L,18.0,3.0,22.0,15.0,-0.5,0.13636363636363635,LDL,WDL,1,4,-0.13636363636363635
